,time,avg,replicas,for pod
0,1672373648122.118,73.156016,2,"[49.612352, 23.543664]"
1,1672373663287.58,63.396743,2,"[49.878533, 13.51821]"
2,1672373678453.2622,63.923379,2,"[49.944466, 13.978913]"
3,1672373693619.6934,117.781284,3,"[50.283048, 19.808706, 47.68953]"
4,1672373708809.3699,123.190544,3,"[49.434572, 35.042428, 38.713544]"
5,1672373723992.5142,112.569043,3,"[46.261359, 15.897228, 50.410456]"
6,1672373739158.6538,142.147628,5,"[30.454793, 24.856576, 17.611548, 21.285032, 47.939679]"
7,1672373754305.9219,18.262231,1,[18.262231]
8,1672373769470.3115,48.941095,1,[48.941095]
9,1672373784619.9019,50.26654,1,[50.26654]
10,1672373799776.063,49.632187,1,[49.632187]
11,1672373814950.476,74.654856,2,"[49.081526, 25.57333]"
12,1672373830113.1633,70.166325,2,"[48.729348, 21.436977]"
13,1672373845276.081,68.134249,2,"[50.131705, 18.002544]"
14,1672373860446.7976,74.267298,2,"[50.115306, 24.151992]"
