,time,avg,replicas,for pod
0,1672592703217.8364,146.796,5,"[27.908, 37.916, 28.512, 24.596, 27.864]"
1,1672592718462.162,184.30399999999997,6,"[27.956, 27.74, 28.16, 37.316, 28.492, 34.64]"
2,1672592733646.3875,38.12,1,[38.12]
3,1672592748826.1116,38.12,1,[38.12]
4,1672592764014.1907,95.76400000000001,3,"[30.704, 27.8, 37.26]"
5,1672592779199.7637,99.9,3,"[34.456, 27.996, 37.448]"
6,1672592794391.219,159.29600000000002,5,"[35.304, 28.328, 28.184, 37.448, 30.032]"
7,1672592809578.162,37.192,1,[37.192]
8,1672592824775.7563,0.0,0,[]
9,1672592839962.8835,32.64,1,[32.64]
10,1672592855145.6497,31.564,1,[31.564]
11,1672592870331.4507,117.536,4,"[31.052, 28.312, 27.236, 30.936]"
12,1672592885516.0513,125.77999999999999,4,"[33.056, 28.244, 33.948, 30.532]"
13,1672592900696.5403,34.044,1,[34.044]
14,1672592915879.3582,33.98,1,[33.98]
