,time,avg,replicas,for pod
0,1672246634592.728,33.544,1,[33.544]
1,1672246649759.4624,33.268,1,[33.268]
2,1672246664909.7502,32.94,1,[32.94]
3,1672246680071.362,67.08,2,"[34.916, 32.164]"
4,1672246695238.1643,68.396,2,"[36.948, 31.448]"
5,1672246710404.5854,67.924,2,"[36.6, 31.324]"
6,1672246725623.7043,68.172,2,"[37.348, 30.824]"
7,1672246740778.3918,68.992,2,"[37.64, 31.352]"
8,1672246755944.963,68.428,2,"[37.64, 30.788]"
9,1672246771125.3013,68.0,2,"[36.964, 31.036]"
10,1672246786307.7822,71.004,2,"[38.904, 32.1]"
11,1672246801472.0352,97.832,3,"[37.236, 28.828, 31.768]"
12,1672246816635.911,105.70400000000001,3,"[37.824, 35.892, 31.988]"
13,1672246831800.9846,107.99199999999999,3,"[38.816, 36.928, 32.248]"
14,1672246846963.526,31.684,1,[31.684]
