,time,observed
0,1672521138125.62,1
1,1672521153286.0134,1
2,1672521168466.3113,2
3,1672521183643.5786,2
4,1672521198801.4302,2
5,1672521213973.3945,2
6,1672521229142.575,2
7,1672521244335.0874,2
8,1672521259526.0815,2
9,1672521274695.9978,2
10,1672521289867.6797,2
11,1672521305033.6104,2
12,1672521320215.217,2
13,1672521335382.8,2
14,1672521350548.3293,2
