,time,master,worker
0,1672357066378.6428,173.631365,5791.190162
1,1672357051347.8235,153.71123,5418.260237
2,1672357036310.81,228.856913,5962.327186
3,1672357021276.447,150.358282,5410.115909
4,1672357006244.4363,215.375949,6262.42487
5,1672356991216.4705,146.949647,5391.31572
6,1672356976181.59,213.883829,6265.586635
7,1672356961154.3672,157.428211,5434.606037
8,1672356946127.0156,182.048164,6150.286038
9,1672356931101.3804,151.607713,5295.444976
10,1672356916065.9146,220.36586,6438.281632
11,1672356901032.054,146.234665,5296.242938
12,1672356885997.701,209.047636,6524.080317
13,1672356870963.3042,139.130446,5202.763128
14,1672356855929.4126,672.814311,6422.747222
15,1672356840895.7593,162.443782,5301.050413
