,time,avg,replicas,for pod
0,1672289612928.7568,67.356,2,"[38.348, 29.008]"
1,1672289628086.2625,128.268,4,"[38.736, 28.416, 32.78, 28.336]"
2,1672289643254.5332,37.696,1,[37.696]
3,1672289658424.0957,38.224,1,[38.224]
4,1672289673589.8105,39.624,1,[39.624]
5,1672289688768.4473,67.548,2,"[38.568, 28.98]"
6,1672289703989.3953,69.792,2,"[38.712, 31.08]"
7,1672289719186.6724,67.72,2,"[38.368, 29.352]"
8,1672289734359.7078,99.156,3,"[38.904, 29.212, 31.04]"
9,1672289749524.6836,103.812,3,"[38.488, 29.124, 36.2]"
10,1672289764696.698,103.072,3,"[37.86, 29.748, 35.464]"
11,1672289779869.4272,131.40800000000002,4,"[37.744, 28.696, 29.108, 35.86]"
12,1672289795042.279,133.804,4,"[38.892, 29.948, 28.588, 36.376]"
13,1672289810210.7405,133.316,4,"[38.804, 29.88, 28.164, 36.468]"
14,1672289825395.1663,133.316,4,"[37.288, 29.42, 28.972, 37.636]"
