,time,avg,replicas,for pod
0,1672520177545.5618,76.092341,2,"[50.045637, 26.046704]"
1,1672520193096.7021,66.93110899999999,2,"[49.882802, 17.048307]"
2,1672520208286.9963,172.542428,6,"[45.678219, 9.208923, 42.44245, 48.251465, 18.861441, 8.09993]"
3,1672520223500.587,233.851454,9,"[10.372277, 20.496808, 45.678219, 27.739106, 15.823175, 42.44245, 32.844119, 27.594092, 10.861208]"
4,1672520238749.7092,268.084669,13,"[10.063231, 34.119398, 10.554001, 29.064032, 6.291381, 10.178473, 41.955257, 21.343069, 18.629066, 8.372201, 7.247224, 30.923795, 39.343541]"
5,1672520253983.219,47.395394,1,[47.395394]
6,1672520269142.8225,50.300379,1,[50.300379]
7,1672520284321.4004,195.217591,5,"[40.812198, 48.086542, 25.31262, 34.109074, 46.897157]"
8,1672520299503.0137,149.557278,9,"[1.116566, 4.972438, 2.860281, 14.990067, 4.448405, 3.843077, 24.09327, 47.394258, 45.838916]"
9,1672520314676.023,173.567789,16,"[7.316113, 0.383211, 0.356194, 0.387757, 0.389917, 0.679513, 3.140398, 0.457062, 8.762798, 34.559319, 0.386568, 0.423079, 24.09327, 47.394258, 2.840279, 41.998053]"
10,1672520329861.313,136.464429,19,"[0.332516, 0.401831, 0.42366, 0.334252, 33.179284, 0.353547, 0.697609, 35.981204, 0.341287, 0.387295, 0.38834, 0.660373, 19.482961, 0.442855, 36.370504, 0.653613, 1.675507, 3.70175, 0.656041]"
11,1672520345124.1433,0.799167,2,"[0.379915, 0.419252]"
12,1672520360296.8782,2.360596,1,[2.360596]
13,1672520375470.4478,4.891665,1,[4.891665]
14,1672520390645.9392,8.557621,1,[8.557621]
