,time,observed
0,1672181567303.8997,1
1,1672181582484.9175,1
2,1672181597678.9292,5
3,1672181612927.1885,10
4,1672181628102.4768,1
5,1672181643281.8901,1
6,1672181658479.0254,5
7,1672181673690.2615,8
8,1672181688934.4756,16
9,1672181704114.5894,1
10,1672181719298.5215,1
11,1672181734483.5796,5
12,1672181749694.272,10
13,1672181764882.7744,1
14,1672181780205.3813,1
