,time,master,worker
0,1672174349465.7605,6060.372,10678.472
1,1672174334431.094,6063.78,11383.648
2,1672174319399.684,6060.776,11489.052
3,1672174304365.4143,6060.0,11397.852
4,1672174289339.9128,6059.296,11488.96
5,1672174274307.0454,6062.616,11404.428
6,1672174259272.6987,6063.392,11495.34
7,1672174244238.0962,6062.512,11384.212
8,1672174229197.9583,6060.832,11454.38
9,1672174214163.6934,6062.992,11365.876
10,1672174199129.119,6060.54,11462.548
11,1672174184094.33,6063.54,11372.364
12,1672174169059.9817,6063.924,11450.772
13,1672174154025.7153,6063.36,11169.536
14,1672174138993.362,6061.62,11453.356
15,1672174123965.15,5992.2,11189.196
