,time,avg,replicas,for pod
0,1672389974837.3396,51.111159,1,[51.111159]
1,1672389990028.352,116.36484999999999,3,"[43.784881, 49.566745, 23.013224]"
2,1672390005240.548,223.309856,7,"[40.515958, 29.069838, 43.769769, 19.698901, 20.685996, 48.387921, 21.181473]"
3,1672390020526.9824,209.94936600000003,6,"[45.622662, 16.892917, 37.88094, 46.615134, 14.549792, 48.387921]"
4,1672390035702.1694,49.851047,1,[49.851047]
5,1672390050869.5007,49.597738,1,[49.597738]
6,1672390066055.3875,143.195005,3,"[47.22764, 48.039662, 47.927703]"
7,1672390081241.1357,235.316585,6,"[47.824966, 24.367299, 23.287516, 47.927703, 47.670777, 44.238324]"
8,1672390096414.7112,39.2454,1,[39.2454]
9,1672390111591.676,49.838319,1,[49.838319]
10,1672390126775.719,127.739971,4,"[23.308312, 49.637576, 28.612637, 26.181446]"
11,1672390142020.0742,99.422193,2,"[50.007792, 49.414401]"
12,1672390157192.3542,39.131023,1,[39.131023]
13,1672390172371.8745,49.460645,1,[49.460645]
14,1672390187566.6824,149.386276,4,"[32.269191, 31.562542, 35.401924, 50.152619]"
