,time,avg,replicas,for pod
0,1671849106804.9023,154.656,5,"[29.776, 28.776, 38.784, 29.068, 28.252]"
1,1671849121986.4785,38.812,1,[38.812]
2,1671849137170.0796,39.164,1,[39.164]
3,1671849152341.7234,30.548,1,[30.548]
4,1671849167531.127,31.128,1,[31.128]
5,1671849182735.4104,31.28,1,[31.28]
6,1671849197916.7356,84.99600000000001,3,"[29.264, 26.192, 29.54]"
7,1671849213095.3918,29.296,1,[29.296]
8,1671849228274.3691,31.044,1,[31.044]
9,1671849243470.4192,58.464,2,"[30.796, 27.668]"
10,1671849258652.695,92.80799999999999,3,"[29.272, 27.924, 35.612]"
11,1671849273834.3196,127.11599999999999,4,"[29.168, 28.676, 33.66, 35.612]"
12,1671849289016.8335,155.628,5,"[26.848, 29.388, 28.384, 33.66, 37.348]"
13,1671849304193.3977,156.152,5,"[27.348, 29.24, 28.256, 35.316, 35.992]"
14,1671849319373.9092,100.62,3,"[29.264, 35.316, 36.04]"
