,time,master,worker
0,1672285756497.5042,6102.6,10973.072
1,1672285741463.384,6099.592,11469.644
2,1672285726428.594,6100.664,11144.856
3,1672285711396.827,6099.304,11469.368
4,1672285696370.6138,6100.4,11256.712
5,1672285681347.5044,6132.036,11518.676
6,1672285666325.6067,6132.596,11197.956
7,1672285651290.9978,6133.584,11521.78
8,1672285636256.5254,6131.848,11620.568
9,1672285621230.8975,6128.164,11474.148
10,1672285606207.631,6132.168,11629.612
11,1672285591187.1,6132.4,11484.552
12,1672285576155.7334,6138.056,11573.32
13,1672285561120.848,6132.868,11423.092
14,1672285546093.5298,6120.936,11580.652
15,1672285531061.1558,6089.376,11454.376
