,time,master,worker
0,1673454452239.6436,6058.74,11495.392
1,1673454437205.75,6057.652,11195.092
2,1673454422171.748,6061.748,11501.06
3,1673454407136.5398,6091.06,11256.756
4,1673454392102.641,6072.06,11443.964
5,1673454377074.9736,6066.24,11252.372
6,1673454362047.1064,6065.424,11436.972
7,1673454347021.638,6066.172,11259.54
8,1673454331987.792,6077.152,11420.58
9,1673454316954.314,6070.564,11203.12
10,1673454301919.9749,6125.924,11489.336
11,1673454286884.695,6095.568,11294.116
12,1673454271849.4067,6095.36,11480.256
13,1673454256815.82,6087.664,11287.712
14,1673454241782.0127,6066.544,11443.7
15,1673454226746.8027,6000.6,11244.368
