,time,master,worker
0,1673454452239.6436,177.731814,6148.019897
1,1673454437205.75,232.910852,5322.731882
2,1673454422171.748,258.273729,6133.031476
3,1673454407136.5398,236.680376,5270.650642
4,1673454392102.641,187.0406,6071.442194
5,1673454377074.9736,183.870527,5402.684534
6,1673454362047.1064,145.106305,5980.881804
7,1673454347021.638,209.307614,5385.59488
8,1673454331987.792,207.897808,6220.042618
9,1673454316954.314,378.389726,5080.550463
10,1673454301919.9749,218.422322,6055.66918
11,1673454286884.695,213.23712,5269.992962
12,1673454271849.4067,175.73557,6129.525079
13,1673454256815.82,320.9744,5404.05945
14,1673454241782.0127,400.704092,6157.437663
15,1673454226746.8027,193.162799,5124.1959
