,time,avg,replicas,for pod
0,1672779119084.1204,4.093619,1,[4.093619]
1,1672779134270.876,48.358594,1,[48.358594]
2,1672779149442.6472,88.754676,2,"[46.80496, 41.949716]"
3,1672779164731.5908,231.73798200000002,6,"[42.293385, 43.189769, 24.433913, 33.392809, 39.701456, 48.72665]"
4,1672779179978.9836,263.50296399999996,10,"[15.900108, 11.895867, 43.189769, 10.62599, 13.557802, 29.720762, 37.417388, 18.478122, 48.237857, 34.479299]"
5,1672779195190.7498,48.927499,1,[48.927499]
6,1672779210376.2969,86.735481,2,"[46.508195, 40.227286]"
7,1672779225560.3982,209.26118500000004,6,"[27.302507, 29.479891, 48.432495, 48.675725, 23.565985, 31.804582]"
8,1672779240770.5024,325.07221,10,"[47.291712, 47.900082, 43.732326, 22.520366, 21.608298, 30.253574, 44.675583, 16.117955, 36.706165, 14.266149]"
9,1672779255943.691,0.0,0,[]
10,1672779271128.053,49.754637,1,[49.754637]
11,1672779286306.6033,95.19050899999999,2,"[49.816933, 45.373576]"
12,1672779301513.1887,231.807478,6,"[46.675703, 34.713066, 26.579447, 29.462181, 46.470866, 47.906215]"
13,1672779316694.758,203.49694499999998,6,"[37.394039, 44.151824, 40.993845, 13.539278, 27.918014, 39.499945]"
14,1672779331875.5435,48.265158,1,[48.265158]
