,time,avg,replicas,for pod
0,1672779119084.1204,28.348,1,[28.348]
1,1672779134270.876,31.36,1,[31.36]
2,1672779149442.6472,59.696,2,"[29.784, 29.912]"
3,1672779164731.5908,177.09199999999998,6,"[29.864, 33.008, 28.392, 27.084, 30.716, 28.028]"
4,1672779179978.9836,299.37199999999996,10,"[28.528, 29.772, 33.008, 28.844, 27.82, 36.0, 34.604, 27.772, 25.768, 27.256]"
5,1672779195190.7498,31.16,1,[31.16]
6,1672779210376.2969,58.244,2,"[29.816, 28.428]"
7,1672779225560.3982,173.016,6,"[29.0, 28.348, 31.532, 28.56, 28.876, 26.7]"
8,1672779240770.5024,269.95599999999996,9,"[28.292, 24.636, 32.9, 29.76, 34.66, 35.888, 28.84, 27.164, 27.816]"
9,1672779255943.691,0.0,0,[]
10,1672779271128.053,30.604,1,[30.604]
11,1672779286306.6033,58.42,2,"[29.936, 28.484]"
12,1672779301513.1887,168.672,6,"[26.62, 25.952, 29.052, 29.024, 28.88, 29.144]"
13,1672779316694.758,189.612,6,"[34.008, 28.312, 28.932, 28.064, 35.04, 35.256]"
14,1672779331875.5435,31.04,1,[31.04]
