,time,avg,replicas,for pod
0,1672502887238.8745,33.804,1,[33.804]
1,1672502902431.5706,33.716,1,[33.716]
2,1672502917598.3977,31.888,1,[31.888]
3,1672502932779.94,96.436,3,"[31.3, 34.456, 30.68]"
4,1672502947955.5479,131.952,4,"[31.364, 28.252, 35.648, 36.688]"
5,1672502963122.962,132.464,4,"[30.988, 28.472, 36.532, 36.472]"
6,1672502978280.931,30.848,1,[30.848]
7,1672502993447.2397,33.364,1,[33.364]
8,1672503008642.959,32.136,1,[32.136]
9,1672503023809.5437,119.584,4,"[30.928, 29.38, 28.504, 30.772]"
10,1672503038973.0857,30.952,1,[30.952]
11,1672503054128.4285,31.24,1,[31.24]
12,1672503069293.2844,30.636,1,[30.636]
13,1672503084459.2651,30.736,1,[30.736]
14,1672503099622.1794,31.012,1,[31.012]
