,time,master,worker
0,1673515085937.625,6021.824,11390.928
1,1673515070902.3054,6022.328,11528.084
2,1673515055879.2544,6022.216,11408.548
3,1673515040844.0498,6021.72,11485.036
4,1673515025808.3396,6019.24,11410.312
5,1673515010781.5396,6016.524,11532.212
6,1673514995755.0134,6019.188,11419.656
7,1673514980730.0662,6018.788,11533.84
8,1673514965699.9553,6018.328,11223.268
9,1673514950679.564,6016.104,11564.24
10,1673514935645.2212,6017.684,11240.668
11,1673514920621.4922,6014.596,11548.772
12,1673514905586.587,6018.6,11224.564
13,1673514890552.417,6016.496,10735.62
14,1673514875517.3262,6015.248,11271.684
15,1673514860482.213,6022.212,11551.192
