,time,avg,replicas,for pod
0,1673514860506.5312,64.359831,2,"[14.632075, 49.727756]"
1,1673514875653.0874,65.06099400000001,2,"[15.527522, 49.533472]"
2,1673514890805.975,70.352099,2,"[20.179892, 50.172207]"
3,1673514905958.8816,76.47714,2,"[26.766741, 49.710399]"
4,1673514921109.8271,78.062892,2,"[28.730718, 49.332174]"
5,1673514936262.6108,70.842349,2,"[20.605566, 50.236783]"
6,1673514951402.1033,73.44996499999999,2,"[23.887185, 49.56278]"
7,1673514966555.745,68.2342,2,"[18.310338, 49.923862]"
8,1673514981706.9856,77.182829,2,"[27.005763, 50.177066]"
9,1673514996865.926,71.977261,2,"[22.194567, 49.782694]"
10,1673515012016.3948,75.61990899999999,2,"[25.766671, 49.853238]"
11,1673515027171.3713,79.21596699999999,2,"[29.347464, 49.868503]"
12,1673515042323.6177,79.18032,2,"[29.080631, 50.099689]"
13,1673515057475.8833,72.765777,2,"[23.002183, 49.763594]"
14,1673515072625.688,69.58177599999999,2,"[19.532548, 50.049228]"
