,time,avg,replicas,for pod
0,1672485578763.1184,49.456033,1,[49.456033]
1,1672485593971.9248,49.456033,1,[49.456033]
2,1672485609183.504,49.49432,1,[49.49432]
3,1672485624395.2952,69.670504,2,"[20.060396, 49.610108]"
4,1672485639629.862,71.898122,2,"[21.468635, 50.429487]"
5,1672485654839.7947,70.60356,2,"[20.174073, 50.429487]"
6,1672485670056.163,114.840941,3,"[20.668262, 45.297825, 48.874854]"
7,1672485685279.1648,108.802544,3,"[15.141105, 46.944619, 46.71682]"
8,1672485700486.9106,84.154684,3,"[11.162745, 50.054698, 22.937241]"
9,1672485715701.5503,184.097317,5,"[19.594301, 48.314855, 22.934539, 45.0245, 48.229122]"
10,1672485730954.3972,33.265402,1,[33.265402]
11,1672485746162.7456,39.803247,1,[39.803247]
12,1672485761365.9717,49.643817,1,[49.643817]
13,1672485776557.0657,70.82808299999999,2,"[49.230137, 21.597946]"
14,1672485791752.9775,78.814731,2,"[50.279952, 28.534779]"
