,time,avg,replicas,for pod
0,1672534586558.4058,131.05599999999998,4,"[29.568, 29.208, 35.58, 36.7]"
1,1672534601728.1248,94.58,3,"[30.3, 28.608, 35.672]"
2,1672534616892.1318,66.16,2,"[29.288, 36.872]"
3,1672534632055.2915,67.08,2,"[29.428, 37.652]"
4,1672534647251.1235,68.572,2,"[30.208, 38.364]"
5,1672534662413.2434,68.572,2,"[30.388, 38.184]"
6,1672534677583.1758,66.672,2,"[29.548, 37.124]"
7,1672534692772.0242,67.456,2,"[29.7, 37.756]"
8,1672534707939.9265,67.984,2,"[30.276, 37.708]"
9,1672534723097.8157,67.02,2,"[29.532, 37.488]"
10,1672534738278.1978,67.616,2,"[29.624, 37.992]"
11,1672534753441.7344,69.272,2,"[30.416, 38.856]"
12,1672534768611.5579,68.132,2,"[29.632, 38.5]"
13,1672534783783.6577,68.484,2,"[29.62, 38.864]"
14,1672534798954.5264,68.848,2,"[30.12, 38.728]"
