,time,avg,replicas,for pod
0,1672629685794.7424,164.492269,4,"[48.576915, 37.115695, 31.354715, 47.444944]"
1,1672629700973.4866,15.226675,1,[15.226675]
2,1672629716146.0845,46.981038,1,[46.981038]
3,1672629731316.5703,50.188609,1,[50.188609]
4,1672629746517.2449,49.850192,1,[49.850192]
5,1672629761693.3938,76.18945400000001,2,"[26.838647, 49.350807]"
6,1672629776867.1384,82.08589,2,"[32.637653, 49.448237]"
7,1672629792072.0916,76.830225,2,"[27.985644, 48.844581]"
8,1672629807239.5928,83.534506,2,"[34.422452, 49.112054]"
9,1672629822417.871,115.00547499999999,3,"[18.602371, 49.186219, 47.216885]"
10,1672629837591.2183,106.83491599999999,3,"[22.715949, 34.859381, 49.259586]"
11,1672629852772.514,111.184679,3,"[27.654656, 40.765292, 42.764731]"
12,1672629867952.7688,119.18333999999999,4,"[10.443574, 17.964631, 47.160478, 43.614657]"
13,1672629883130.9602,31.269455,4,"[1.046533, 2.001291, 6.819662, 21.401969]"
14,1672629898304.5383,4.493075999999999,2,"[0.417209, 4.075867]"
