,time,avg,replicas,for pod
0,1673512939540.9407,69.62,2,"[29.476, 40.144]"
1,1673512954687.5227,69.88,2,"[29.624, 40.256]"
2,1673512969838.6035,70.024,2,"[30.208, 39.816]"
3,1673512984982.3445,69.152,2,"[29.324, 39.828]"
4,1673513000132.7393,69.816,2,"[29.844, 39.972]"
5,1673513015281.5815,69.776,2,"[29.804, 39.972]"
6,1673513030430.7742,69.86,2,"[29.904, 39.956]"
7,1673513045566.785,69.676,2,"[29.72, 39.956]"
8,1673513060717.5251,69.596,2,"[29.372, 40.224]"
9,1673513075866.095,70.064,2,"[30.076, 39.988]"
10,1673513091016.0928,70.804,2,"[30.648, 40.156]"
11,1673513106162.7346,70.84,2,"[29.896, 40.944]"
12,1673513121315.7764,68.712,2,"[29.2, 39.512]"
13,1673513136469.3823,69.29599999999999,2,"[29.5, 39.796]"
14,1673513151620.3984,70.276,2,"[30.48, 39.796]"
