,time,master,worker
0,1673513164914.9734,162.33769,5292.567323
1,1673513149891.0493,222.665601,6361.033797
2,1673513134864.74,150.315714,5456.645227
3,1673513119830.3833,154.018713,6241.266661
4,1673513104795.4612,152.998979,5708.338344
5,1673513089761.5686,204.528506,6076.098739
6,1673513074735.219,159.281624,5168.407121
7,1673513059700.3137,165.742024,5888.038438
8,1673513044664.714,147.495051,5037.222748
9,1673513029630.4944,222.919243,6069.309705
10,1673513014596.764,153.370546,5254.484458
11,1673512999573.6133,146.513018,6159.330861
12,1673512984538.16,162.902289,6021.45604
13,1673512969515.521,178.37734,5721.283853
14,1673512954490.9119,423.397901,6124.258256
15,1673512939464.587,135.488745,5383.160528
