,time,master,worker
0,1672439900941.022,346.178562,5059.341906
1,1672439885905.527,233.667647,6249.647129
2,1672439870872.7957,255.651312,5126.167325
3,1672439855849.3186,335.040964,6097.309244
4,1672439840828.978,479.822353,5232.209711
5,1672439825793.6252,272.687061,6051.749898
6,1672439810762.2886,331.048676,5321.807819
7,1672439795739.4604,252.17367,5909.567011
8,1672439780704.137,201.459758,4980.804104
9,1672439765667.6235,266.130637,6165.647205
10,1672439750632.0408,425.432636,5704.757189
11,1672439735596.672,235.736931,6068.341972
12,1672439720569.5242,192.258347,5522.39838
13,1672439705542.4968,430.04401,6131.936876
14,1672439690507.0288,328.374181,5526.604606
15,1672439675475.6128,145.118263,6163.913811
