,time,observed
0,1672342435097.7769,4
1,1672342450329.126,5
2,1672342465549.3826,10
3,1672342480768.8975,20
4,1672342496126.0808,1
5,1672342511349.8281,1
6,1672342526558.208,5
7,1672342541817.6826,10
8,1672342557063.803,1
9,1672342572292.0134,1
10,1672342587530.842,5
11,1672342602747.456,10
12,1672342617949.4067,1
13,1672342633146.1523,1
14,1672342648422.3564,5
