,time,avg,replicas,for pod
0,1672486299029.9573,123.276,4,"[29.3, 28.496, 37.78, 27.7]"
1,1672486314268.0105,130.896,4,"[29.676, 28.992, 38.2, 34.028]"
2,1672486329484.5215,38.208,1,[38.208]
3,1672486344674.3674,38.432,1,[38.432]
4,1672486359848.7466,38.272,1,[38.272]
5,1672486375067.0024,66.784,2,"[37.932, 28.852]"
6,1672486390254.6836,65.80799999999999,2,"[37.472, 28.336]"
7,1672486405473.3135,95.52799999999999,3,"[38.112, 28.048, 29.368]"
8,1672486420694.338,37.208,1,[37.208]
9,1672486435887.276,37.332,1,[37.332]
10,1672486451083.7502,38.512,1,[38.512]
11,1672486466276.81,66.66,2,"[38.512, 28.148]"
12,1672486481455.0496,66.48400000000001,2,"[38.136, 28.348]"
13,1672486496645.6824,123.99600000000001,4,"[38.336, 28.588, 29.088, 27.984]"
14,1672486511837.2554,125.408,4,"[39.008, 29.172, 29.088, 28.14]"
