,time,avg,replicas,for pod
0,1672486299029.9573,113.65716799999998,4,"[8.340494, 10.907536, 49.534562, 44.874576]"
1,1672486314268.0105,110.23595699999998,4,"[13.382007, 22.144826, 49.83848, 24.870644]"
2,1672486329484.5215,42.801268,1,[42.801268]
3,1672486344674.3674,44.951893,1,[44.951893]
4,1672486359848.7466,49.626358,1,[49.626358]
5,1672486375067.0024,77.060658,2,"[50.228957, 26.831701]"
6,1672486390254.6836,67.339908,2,"[49.61913, 17.720778]"
7,1672486405473.3135,87.34599599999999,3,"[49.92035, 16.502372, 20.923274]"
8,1672486420694.338,49.6598,1,[49.6598]
9,1672486435887.276,49.698895,1,[49.698895]
10,1672486451083.7502,49.88699,1,[49.88699]
11,1672486466276.81,80.778269,2,"[49.88699, 30.891279]"
12,1672486481455.0496,72.496501,2,"[50.037007, 22.459494]"
13,1672486496645.6824,146.260472,4,"[49.698796, 23.025831, 46.87679, 26.659055]"
14,1672486511837.2554,143.835067,4,"[50.47027, 24.000099, 46.87679, 22.487908]"
