,time,master,worker
0,1672486524357.594,6236.576,11451.212
1,1672486509323.7595,6236.62,11280.412
2,1672486494288.9463,6234.596,11473.528
3,1672486479260.5608,6201.2,11149.892
4,1672486464239.029,6200.812,11446.892
5,1672486449213.3093,6166.312,11146.8
6,1672486434178.6455,6169.284,11409.984
7,1672486419144.023,6231.436,11563.136
8,1672486404109.1714,6229.48,11441.688
9,1672486389083.7227,6197.9,11519.0
10,1672486374049.2676,6197.656,11434.316
11,1672486359025.605,6162.224,11521.78
12,1672486343996.8577,6026.0,11440.608
13,1672486328961.441,6231.164,11537.432
14,1672486313925.4128,6229.644,11467.856
15,1672486298899.4805,6230.98,11539.732
