,time,master,worker
0,1672486524357.594,204.76296,6118.927291
1,1672486509323.7595,211.498921,5320.414463
2,1672486494288.9463,255.624766,6355.966785
3,1672486479260.5608,182.104336,4827.413265
4,1672486464239.029,205.037075,6105.079389
5,1672486449213.3093,202.77218,4708.679862
6,1672486434178.6455,288.56691,6147.76869
7,1672486419144.023,165.909608,5724.624937
8,1672486404109.1714,242.228468,6101.617098
9,1672486389083.7227,143.063275,5656.815359
10,1672486374049.2676,252.275307,6061.245848
11,1672486359025.605,153.880573,5656.198742
12,1672486343996.8577,346.453773,6126.331743
13,1672486328961.441,156.714839,5533.836164
14,1672486313925.4128,354.726704,6336.583317
15,1672486298899.4805,173.056838,5872.012601
