,time,master,worker
0,1673514605640.0654,189.51857,4994.812822
1,1673514590605.6914,142.508293,5887.388793
2,1673514575578.7373,165.766423,5232.231034
3,1673514560547.0151,138.92438,6145.585767
4,1673514545512.7803,186.662943,5477.165296
5,1673514530483.4385,166.778185,6055.545551
6,1673514515448.728,169.359044,5519.345873
7,1673514500422.5894,145.754951,6100.952586
8,1673514485388.6958,190.755518,5596.026055
9,1673514470364.776,137.029361,6014.799614
10,1673514455330.4365,163.388427,5673.625393
11,1673514440296.7778,144.127129,5924.385916
12,1673514425274.8374,185.207073,6002.22463
13,1673514410251.6458,126.404148,5699.017409
14,1673514395219.882,547.155962,5844.555962
15,1673514380191.4768,164.53056,5341.090373
