,time,avg,replicas,for pod
0,1671803719314.9585,29.476,1,[29.476]
1,1671803734484.0732,31.128,1,[31.128]
2,1671803749646.2654,60.379999999999995,2,"[31.264, 29.116]"
3,1671803764847.0132,124.108,4,"[32.316, 30.112, 33.18, 28.5]"
4,1671803780019.9546,30.168,1,[30.168]
5,1671803795205.818,31.424,1,[31.424]
6,1671803810372.999,59.172,2,"[29.128, 30.044]"
7,1671803825616.7065,108.848,4,"[28.816, 25.324, 29.996, 24.712]"
8,1671803840769.2903,34.864,1,[34.864]
9,1671803855976.8274,36.368,1,[36.368]
10,1671803871140.3826,38.228,1,[38.228]
11,1671803886317.5964,123.92,4,"[37.424, 28.536, 29.996, 27.964]"
12,1671803901489.2249,37.408,1,[37.408]
13,1671803916682.8042,37.288,1,[37.288]
14,1671803931854.8267,38.176,1,[38.176]
