,time,avg,replicas,for pod
0,1672025323785.4714,243.22,8,"[35.396, 30.236, 29.08, 29.08, 27.92, 28.032, 27.692, 35.784]"
1,1672025338972.537,31.596,1,[31.596]
2,1672025354196.454,32.18,1,[32.18]
3,1672025369383.2808,56.976,2,"[25.04, 31.936]"
4,1672025384606.3213,87.912,3,"[25.04, 29.704, 33.168]"
5,1672025399809.5427,101.644,3,"[36.18, 29.512, 35.952]"
6,1672025415014.033,32.208,1,[32.208]
7,1672025430198.488,32.14,1,[32.14]
8,1672025445386.3137,31.316,1,[31.316]
9,1672025460590.4287,97.16,3,"[33.164, 31.008, 32.988]"
10,1672025475784.6318,102.376,3,"[35.26, 30.808, 36.308]"
11,1672025491042.2212,103.14,3,"[35.68, 30.808, 36.652]"
12,1672025506237.4932,103.244,3,"[35.68, 30.04, 37.524]"
13,1672025521438.3562,30.192,1,[30.192]
14,1672025536660.6128,30.884,1,[30.884]
