,time,master,worker
0,1672173869304.449,6057.724,11386.584
1,1672173854269.4863,6056.852,11186.656
2,1672173839242.1572,6055.84,11396.452
3,1672173824214.7014,6056.18,11195.948
4,1672173809189.6113,6058.256,11383.312
5,1672173794164.3848,6057.108,11182.568
6,1672173779130.4575,6055.004,11389.856
7,1672173764096.3628,6061.924,11170.552
8,1672173749061.4958,6062.7,11353.952
9,1672173734026.943,6057.076,11079.396
10,1672173718991.3413,6060.292,11316.064
11,1672173703957.1865,6062.46,10974.372
12,1672173688922.4116,6061.08,11316.44
13,1672173673895.4463,6056.184,10982.772
14,1672173658860.593,6049.9,11282.652
15,1672173643826.5503,5979.844,11178.492
