,time,avg,replicas,for pod
0,1672029645732.6362,48.462615,1,[48.462615]
1,1672029660965.2124,87.979513,2,"[38.286886, 49.692627]"
2,1672029676194.2458,155.271271,4,"[43.288584, 34.558788, 48.267829, 29.15607]"
3,1672029691474.949,105.956541,3,"[48.125695, 17.177145, 40.653701]"
4,1672029706681.0696,48.074873,1,[48.074873]
5,1672029721875.5774,49.293558,1,[49.293558]
6,1672029737077.5483,226.204651,5,"[46.318615, 48.970679, 47.917195, 48.364175, 34.633987]"
7,1672029752312.576,131.113776,4,"[11.160931, 25.654255, 47.917195, 46.381395]"
8,1672029767511.8992,7.433689,1,[7.433689]
9,1672029782707.488,4.275478,1,[4.275478]
10,1672029797958.039,1.009281,1,[1.009281]
11,1672029813163.7686,23.959197,2,"[0.427174, 23.532023]"
12,1672029828360.9006,3.598376,1,[3.598376]
13,1672029843554.476,5.768195,1,[5.768195]
14,1672029858752.5847,6.6351,1,[6.6351]
