,time,avg,replicas,for pod
0,1671855110365.7017,64.504,2,"[37.06, 27.444]"
1,1671855125549.5872,38.18,1,[38.18]
2,1671855140731.0974,38.556,1,[38.556]
3,1671855155902.9043,37.532,1,[37.532]
4,1671855171082.9656,66.372,2,"[27.892, 38.48]"
5,1671855186253.5068,67.616,2,"[28.148, 39.468]"
6,1671855201448.1482,67.54400000000001,2,"[29.14, 38.404]"
7,1671855216632.1118,66.904,2,"[28.5, 38.404]"
8,1671855231824.239,66.96000000000001,2,"[28.512, 38.448]"
9,1671855247003.9465,67.424,2,"[28.608, 38.816]"
10,1671855262194.2573,67.576,2,"[28.976, 38.6]"
11,1671855277374.2864,67.576,2,"[28.976, 38.6]"
12,1671855292554.6238,67.444,2,"[29.16, 38.284]"
13,1671855307735.48,66.86,2,"[28.648, 38.212]"
14,1671855322916.9368,67.136,2,"[29.028, 38.108]"
