,time,master,worker
0,1672493989588.9626,167.644069,5178.711661
1,1672493974553.4597,149.858321,6699.770588
2,1672493959518.0195,177.625737,5242.813219
3,1672493944481.2927,175.82436,6320.391077
4,1672493929446.1726,182.823957,5557.45577
5,1672493914416.3176,142.249513,6526.398147
6,1672493899389.683,186.376988,5424.983886
7,1672493884366.563,182.198973,6449.248667
8,1672493869339.2441,164.109947,5084.510762
9,1672493854317.6438,151.455386,6066.549497
10,1672493839282.059,173.454351,4802.790157
11,1672493824247.7422,169.223608,6231.267237
12,1672493809212.6506,192.342877,4742.490453
13,1672493794178.62,149.841403,6128.043675
14,1672493779145.3784,619.472269,4827.469333
15,1672493764111.935,181.945139,6236.982122
