,time,master,worker
0,1672493989588.9626,6079.452,10986.904
1,1672493974553.4597,6077.004,11463.304
2,1672493959518.0195,6078.816,11002.36
3,1672493944481.2927,6078.672,11438.356
4,1672493929446.1726,6081.22,11081.94
5,1672493914416.3176,6078.156,11449.392
6,1672493899389.683,6078.876,11051.884
7,1672493884366.563,6076.92,11453.236
8,1672493869339.2441,6077.96,11030.808
9,1672493854317.6438,6074.32,11313.756
10,1672493839282.059,6078.04,11036.428
11,1672493824247.7422,6076.152,11326.32
12,1672493809212.6506,6075.048,11056.332
13,1672493794178.62,6073.196,11339.424
14,1672493779145.3784,6073.22,11157.616
15,1672493764111.935,6007.092,11379.484
