,time,avg,replicas,for pod
0,1672493764286.1396,69.828,2,"[31.02, 38.808]"
1,1672493779435.9692,68.836,2,"[30.296, 38.54]"
2,1672493794585.1145,70.252,2,"[31.544, 38.708]"
3,1672493809740.7048,69.472,2,"[31.304, 38.168]"
4,1672493824888.7815,69.992,2,"[31.888, 38.104]"
5,1672493840035.5142,68.912,2,"[30.552, 38.36]"
6,1672493855188.945,69.508,2,"[30.316, 39.192]"
7,1672493870339.393,68.36,2,"[30.772, 37.588]"
8,1672493885511.5042,70.50800000000001,2,"[31.616, 38.892]"
9,1672493900662.4788,68.94,2,"[30.432, 38.508]"
10,1672493915816.9324,69.48400000000001,2,"[30.976, 38.508]"
11,1672493930969.7998,69.188,2,"[31.344, 37.844]"
12,1672493946119.579,68.94800000000001,2,"[30.696, 38.252]"
13,1672493961267.9727,69.276,2,"[30.496, 38.78]"
14,1672493976417.1968,68.6,2,"[30.64, 37.96]"
