,time,observed
0,1672493764286.1396,2
1,1672493779435.9692,2
2,1672493794585.1145,2
3,1672493809740.7048,2
4,1672493824888.7815,2
5,1672493840035.5142,2
6,1672493855188.945,2
7,1672493870339.393,2
8,1672493885511.5042,2
9,1672493900662.4788,2
10,1672493915816.9324,2
11,1672493930969.7998,2
12,1672493946119.579,2
13,1672493961267.9727,2
14,1672493976417.1968,2
