,time,avg,replicas,for pod
0,1671771059546.2524,67.856,2,"[38.492, 29.364]"
1,1671771074723.5667,67.788,2,"[38.708, 29.08]"
2,1671771089947.15,122.73599999999999,4,"[28.136, 26.964, 38.708, 28.928]"
3,1671771105140.88,157.876,5,"[28.56, 32.432, 28.736, 38.128, 30.02]"
4,1671771120324.9314,32.18,1,[32.18]
5,1671771135502.939,86.868,3,"[29.508, 26.924, 30.436]"
6,1671771150687.645,156.704,5,"[29.156, 33.244, 31.64, 30.164, 32.5]"
7,1671771165870.5754,188.66,6,"[29.42, 34.988, 25.592, 34.096, 29.796, 34.768]"
8,1671771181060.9004,249.04,8,"[27.084, 29.84, 35.292, 28.156, 35.616, 28.532, 29.336, 35.184]"
9,1671771196361.9277,289.112,9,"[30.448, 35.596, 32.436, 28.908, 33.116, 35.28, 27.82, 29.872, 35.636]"
10,1671771211542.9092,31.236,1,[31.236]
11,1671771226719.9343,87.50399999999999,3,"[28.788, 27.752, 30.964]"
12,1671771241941.9033,145.388,5,"[29.016, 28.224, 28.492, 30.024, 29.632]"
13,1671771257118.8901,211.52799999999996,7,"[34.28, 28.564, 28.028, 28.264, 27.564, 29.504, 35.324]"
14,1671771272295.5427,163.464,5,"[35.668, 31.084, 31.96, 29.564, 35.188]"
