,time,observed
0,1672476186741.6511,10
1,1672476201917.948,11
2,1672476217085.1443,1
3,1672476232256.9783,5
4,1672476247451.319,10
5,1672476262630.1145,1
6,1672476277798.6257,5
7,1672476292979.107,10
8,1672476308159.99,16
9,1672476323345.4954,1
10,1672476338522.7678,3
11,1672476353697.301,7
12,1672476368898.3306,8
13,1672476384080.7292,1
14,1672476399259.2537,5
