,time,avg,replicas,for pod
0,1672476186741.6511,205.08531299999999,7,"[25.228015, 16.900231, 14.606182, 25.70418, 48.477141, 48.503583, 25.665981]"
1,1672476201917.948,191.07893299999998,5,"[12.400685, 44.941524, 42.884354, 48.19273, 42.65964]"
2,1672476217085.1443,48.590478,1,[48.590478]
3,1672476232256.9783,127.37291200000001,3,"[48.818831, 35.945123, 42.608958]"
4,1672476247451.319,13.770138,1,[13.770138]
5,1672476262630.1145,48.582908,1,[48.582908]
6,1672476277798.6257,127.23841099999999,3,"[49.504709, 38.61049, 39.123212]"
7,1672476292979.107,246.154075,7,"[24.113672, 46.741906, 48.231089, 24.886742, 31.995782, 33.071547, 37.113337]"
8,1672476308159.99,81.025408,3,"[13.454285, 22.626605, 44.944518]"
9,1672476323345.4954,48.598797,1,[48.598797]
10,1672476338522.7678,49.887384,1,[49.887384]
11,1672476353697.301,198.259691,5,"[47.62452, 39.239872, 48.908935, 29.157799, 33.328565]"
12,1672476368898.3306,25.646655,1,[25.646655]
13,1672476384080.7292,49.793823,1,[49.793823]
14,1672476399259.2537,141.0383,3,"[49.23621, 48.627055, 43.175035]"
