,time,avg,replicas,for pod
0,1672476186741.6511,195.904,7,"[29.864, 28.148, 27.984, 26.076, 31.476, 26.092, 26.264]"
1,1672476201917.948,156.15200000000002,5,"[29.26, 32.584, 35.736, 27.0, 31.572]"
2,1672476217085.1443,31.896,1,[31.896]
3,1672476232256.9783,88.832,3,"[29.78, 27.964, 31.088]"
4,1672476247451.319,29.548,1,[29.548]
5,1672476262630.1145,32.388,1,[32.388]
6,1672476277798.6257,87.55600000000001,3,"[31.984, 28.036, 27.536]"
7,1672476292979.107,199.952,7,"[31.484, 28.98, 27.432, 28.44, 27.916, 28.5, 27.2]"
8,1672476308159.99,95.864,3,"[30.464, 34.508, 30.892]"
9,1672476323345.4954,32.708,1,[32.708]
10,1672476338522.7678,32.32,1,[32.32]
11,1672476353697.301,141.64800000000002,5,"[25.296, 31.088, 31.308, 26.968, 26.988]"
12,1672476368898.3306,31.488,1,[31.488]
13,1672476384080.7292,32.968,1,[32.968]
14,1672476399259.2537,87.0,3,"[31.028, 26.572, 29.4]"
