,time,master,worker
0,1672822634457.4907,6296.144,11330.444
1,1672822619423.9312,6295.532,11427.26
2,1672822604389.5562,6293.064,10763.872
3,1672822589365.11,6292.8,11387.444
4,1672822574329.9436,6277.832,10799.376
5,1672822559307.389,6352.272,11485.592
6,1672822544281.3127,6319.196,11044.192
7,1672822529251.167,6286.984,11512.876
8,1672822514230.2166,6280.388,11060.244
9,1672822499206.3738,6274.292,11461.32
10,1672822484173.0325,6270.48,11204.18
11,1672822469137.7688,6385.464,11558.888
12,1672822454106.1785,6330.332,11223.736
13,1672822439072.0413,6330.624,11561.112
14,1672822424036.2944,6315.824,11200.28
15,1672822409002.6204,6235.6,11472.136
