,time,observed
0,1672822409137.9626,2
1,1672822424307.744,2
2,1672822439485.6304,4
3,1672822454672.192,4
4,1672822470077.2783,4
5,1672822485267.2373,1
6,1672822500444.369,1
7,1672822515609.5334,3
8,1672822530785.8086,3
9,1672822545979.145,3
10,1672822561214.9626,6
11,1672822576402.1646,1
12,1672822591570.6545,40
13,1672822606741.5054,1
14,1672822621924.3435,3
