,time,master,worker
0,1672666413611.7302,6199.34,11176.044
1,1672666398577.4111,6194.252,11313.02
2,1672666383543.1384,6196.036,11113.096
3,1672666368509.1016,6197.128,11312.748
4,1672666353475.6292,6196.596,11094.636
5,1672666338442.296,6199.244,11277.256
6,1672666323408.8728,6197.968,11119.424
7,1672666308373.8816,6194.08,11289.64
8,1672666293339.6182,6194.376,11177.792
9,1672666278317.5583,6191.584,11362.552
10,1672666263283.4153,6191.456,11226.268
11,1672666248251.6584,6188.712,11303.848
12,1672666233216.682,6197.396,11173.152
13,1672666218182.29,6198.048,11329.356
14,1672666203151.1445,6196.588,11208.8
15,1672666188130.2407,6130.872,11337.74
