,time,avg,replicas,for pod
0,1672822649354.2358,104.15774200000001,3,"[18.150234, 42.208474, 43.799034]"
1,1672822664537.8108,118.321624,4,"[17.939725, 14.49553, 49.094475, 36.791894]"
2,1672822679748.9922,256.008145,8,"[22.346421, 44.374914, 45.265504, 17.476135, 44.291304, 40.652957, 25.914482, 15.686428]"
3,1672822694942.147,42.832345,1,[42.832345]
4,1672822710126.308,50.078081,1,[50.078081]
5,1672822725320.9512,150.01786099999998,5,"[18.06063, 45.471027, 14.203563, 22.025103, 50.257538]"
6,1672822740748.9126,291.482467,9,"[26.314746, 46.264424, 40.36226, 9.032128, 46.162846, 48.527751, 16.788313, 13.17565, 44.854349]"
7,1672822755923.3276,0.0,0,[]
8,1672822771102.71,50.630592,1,[50.630592]
9,1672822786276.227,49.953013,1,[49.953013]
10,1672822801462.4944,186.19788700000004,5,"[24.83889, 48.817293, 28.076479, 37.022711, 47.442514]"
11,1672822816678.5613,301.067907,9,"[14.425148, 14.285476, 48.817293, 18.230032, 46.158624, 47.979072, 19.3596, 48.243083, 43.569579]"
12,1672822831863.2617,47.857338,1,[47.857338]
13,1672822847054.835,49.858268,1,[49.858268]
14,1672822862236.7888,154.41004900000001,4,"[38.541426, 44.734327, 43.43206, 27.702236]"
