,time,observed
0,1672822649354.2358,3
1,1672822664537.8108,4
2,1672822679748.9922,8
3,1672822694942.147,1
4,1672822710126.308,1
5,1672822725320.9512,5
6,1672822740748.9126,10
7,1672822755923.3276,1
8,1672822771102.71,10
9,1672822786276.227,1
10,1672822801462.4944,5
11,1672822816678.5613,10
12,1672822831863.2617,1
13,1672822847054.835,1
14,1672822862236.7888,5
