,time,master,worker
0,1672822874661.9944,6477.716,10874.832
1,1672822859630.2266,6355.692,11380.424
2,1672822844589.2476,6334.124,11465.296
3,1672822829555.3882,6294.22,11350.444
4,1672822814518.9812,6463.048,11624.708
5,1672822799485.3523,6347.644,11409.872
6,1672822784451.4941,6327.304,11511.984
7,1672822769426.762,6281.732,11343.576
8,1672822754405.4314,6284.576,10759.644
9,1672822739374.9294,6413.44,11534.5
10,1672822724341.7498,6366.848,11189.464
11,1672822709307.9604,6234.168,11396.588
12,1672822694273.351,6268.872,11206.808
13,1672822679238.6423,6478.772,11553.308
14,1672822664203.8323,6351.22,11342.972
15,1672822649170.9907,6256.84,11459.816
