,time,master,worker
0,1671808026726.23,6106.856,11353.632
1,1671808011699.6897,6092.184,11511.32
2,1671807996663.7305,6093.308,11403.376
3,1671807981628.5432,6091.96,11487.716
4,1671807966593.66,6093.716,11409.324
5,1671807951566.2166,6093.256,11474.36
6,1671807936540.564,6091.936,11319.74
7,1671807921514.8552,6090.292,11448.74
8,1671807906489.49,6090.068,11340.804
9,1671807891454.1838,6087.932,11463.792
10,1671807876418.6882,6087.032,11371.656
11,1671807861384.3223,6084.216,11482.608
12,1671807846348.341,6082.092,11309.6
13,1671807831321.237,6076.54,11435.3
14,1671807816290.3875,6100.68,11328.724
15,1671807801255.0088,6106.496,11443.88
