,time,master,worker
0,1671880071495.869,152.835718,5541.893173
1,1671880056460.4907,109.663301,5790.163355
2,1671880041432.8003,255.155285,5325.0901
3,1671880026398.4187,124.537463,6326.371938
4,1671880011363.7036,157.201446,5458.188521
5,1671879996328.4338,329.21643,6244.688703
6,1671879981294.7852,275.645111,5551.289704
7,1671879966260.0037,477.437465,6437.400202
8,1671879951225.66,253.839736,5610.378608
9,1671879936187.781,283.807856,6349.62416
10,1671879921153.8174,262.466905,5593.617645
11,1671879906119.3286,508.643368,6466.155349
12,1671879891082.5762,304.164958,5501.241896
13,1671879876047.3855,328.864039,6820.713323
14,1671879861012.993,420.223077,5298.79131
15,1671879845988.3887,164.885469,6470.376593
