,time,avg,replicas,for pod
0,1671814045140.0886,103.92567399999999,3,"[12.999494, 40.956582, 49.969598]"
1,1671814060350.6682,94.227285,3,"[14.39332, 45.622502, 34.211463]"
2,1671814075561.5586,101.290468,3,"[20.012038, 47.066967, 34.211463]"
3,1671814090781.9788,36.647256,1,[36.647256]
4,1671814105954.0168,29.148703,1,[29.148703]
5,1671814121150.9624,50.027062,1,[50.027062]
6,1671814136342.3708,112.425331,4,"[19.92273, 25.779056, 16.78391, 49.939635]"
7,1671814151585.2407,26.200553,1,[26.200553]
8,1671814166756.0342,0.0,0,[]
9,1671814181945.4377,49.453885,1,[49.453885]
10,1671814197118.5918,50.022439,1,[50.022439]
11,1671814212297.8647,121.59751299999999,5,"[10.441796, 47.344004, 7.764862, 48.197359, 7.849492]"
12,1671814227475.4736,87.737986,9,"[1.029204, 0.354303, 6.333345, 0.364798, 1.544843, 42.37257, 0.304304, 35.037015, 0.397604]"
13,1671814242652.0754,7.938983,3,"[3.292419, 3.101721, 1.544843]"
14,1671814257841.4902,3.714158,1,[3.714158]
