,time,avg,replicas,for pod
0,1672638811384.0159,67.068,2,"[29.876, 37.192]"
1,1672638826574.6382,96.62,3,"[30.724, 38.0, 27.896]"
2,1672638841746.3071,102.352,3,"[29.972, 37.712, 34.668]"
3,1672638856921.7017,103.628,3,"[29.572, 38.312, 35.744]"
4,1672638872088.7063,104.94399999999999,3,"[30.396, 38.044, 36.504]"
5,1672638887252.8655,29.536,1,[29.536]
6,1672638902423.695,32.036,1,[32.036]
7,1672638917581.0964,32.4,1,[32.4]
8,1672638932752.4746,56.02,2,"[29.76, 26.26]"
9,1672638947922.4326,67.736,2,"[31.088, 36.648]"
10,1672638963089.8943,67.292,2,"[29.6, 37.692]"
11,1672638978256.912,97.404,3,"[29.876, 28.268, 39.26]"
12,1672638993424.2205,103.63199999999999,3,"[30.192, 35.836, 37.604]"
13,1672639008592.0598,103.084,3,"[29.776, 35.716, 37.592]"
14,1672639023766.3577,103.912,3,"[29.708, 35.716, 38.488]"
