,time,avg,replicas,for pod
0,1672394776893.4136,69.844,2,"[30.24, 39.604]"
1,1672394792062.5852,68.352,2,"[29.972, 38.38]"
2,1672394807223.0105,68.44,2,"[29.98, 38.46]"
3,1672394822386.6025,68.708,2,"[29.776, 38.932]"
4,1672394837557.6008,69.108,2,"[30.64, 38.468]"
5,1672394852718.821,69.02,2,"[30.16, 38.86]"
6,1672394867873.4685,68.748,2,"[29.888, 38.86]"
7,1672394883029.9429,67.904,2,"[29.888, 38.016]"
8,1672394898200.975,68.044,2,"[29.684, 38.36]"
9,1672394913369.4802,70.116,2,"[30.46, 39.656]"
10,1672394928527.905,68.396,2,"[29.92, 38.476]"
11,1672394943699.5115,69.05199999999999,2,"[30.488, 38.564]"
12,1672394958849.4233,68.312,2,"[29.528, 38.784]"
13,1672394974013.78,68.136,2,"[29.704, 38.432]"
14,1672394989180.3206,68.764,2,"[29.956, 38.808]"
