,time,observed
0,1672327068668.6182,1
1,1672327083862.5835,1
2,1672327099047.7395,4
3,1672327114238.227,4
4,1672327129431.082,1
5,1672327144621.3706,1
6,1672327159825.5212,4
7,1672327175010.0398,4
8,1672327190196.042,5
9,1672327205386.7666,5
10,1672327220594.749,1
11,1672327235799.2554,1
12,1672327250992.766,4
13,1672327266201.1975,4
14,1672327281439.3696,1
