,time,avg,replicas,for pod
0,1672488220054.728,131.96800000000002,4,"[38.024, 26.756, 30.84, 36.348]"
1,1672488235219.438,160.856,5,"[27.38, 36.48, 28.636, 30.876, 37.484]"
2,1672488250381.4841,167.848,5,"[35.556, 36.44, 29.012, 30.38, 36.46]"
3,1672488265544.7673,30.728,1,[30.728]
4,1672488280710.2742,33.016,1,[33.016]
5,1672488295872.1218,32.832,1,[32.832]
6,1672488311034.584,57.592,2,"[24.864, 32.728]"
7,1672488326302.6445,66.364,2,"[34.38, 31.984]"
8,1672488341511.694,68.288,2,"[36.832, 31.456]"
9,1672488356678.8035,95.884,3,"[36.832, 28.468, 30.584]"
10,1672488371844.0312,129.852,4,"[37.5, 33.208, 28.24, 30.904]"
11,1672488387001.374,30.92,1,[30.92]
12,1672488402161.2268,31.856,1,[31.856]
13,1672488417312.8828,32.504,1,[32.504]
14,1672488432478.6013,32.848,1,[32.848]
