,time,avg,replicas,for pod
0,1672174844465.6558,32.348,1,[32.348]
1,1672174859693.9968,33.752,1,[33.752]
2,1672174874872.0286,56.804,2,"[24.436, 32.368]"
3,1672174890056.2896,66.584,2,"[35.156, 31.428]"
4,1672174905258.005,67.544,2,"[36.0, 31.544]"
5,1672174920434.311,67.996,2,"[37.104, 30.892]"
6,1672174935614.3872,68.188,2,"[37.152, 31.036]"
7,1672174950787.953,68.268,2,"[37.0, 31.268]"
8,1672174965968.7432,68.58,2,"[37.0, 31.58]"
9,1672174981150.848,69.708,2,"[38.112, 31.596]"
10,1672174996330.1567,69.26,2,"[38.112, 31.148]"
11,1672175011514.3027,69.092,2,"[37.384, 31.708]"
12,1672175026693.545,68.28800000000001,2,"[37.276, 31.012]"
13,1672175041921.12,69.908,2,"[38.4, 31.508]"
14,1672175057095.4458,69.3,2,"[38.4, 30.9]"
