,time,avg,replicas,for pod
0,1672393096169.6653,32.168,1,[32.168]
1,1672393111344.446,87.00399999999999,3,"[30.256, 24.452, 32.296]"
2,1672393126528.4197,161.26,5,"[33.292, 33.54, 29.544, 33.392, 31.492]"
3,1672393141709.414,33.54,1,[33.54]
4,1672393156879.6572,35.028,1,[35.028]
5,1672393172049.9583,65.72,2,"[37.008, 28.712]"
6,1672393187235.3098,100.172,3,"[37.276, 28.336, 34.56]"
7,1672393202419.1184,152.62,5,"[36.468, 27.868, 27.524, 34.56, 26.2]"
8,1672393217678.4595,157.652,5,"[37.356, 28.732, 27.696, 35.524, 28.344]"
9,1672393232946.7703,101.84800000000001,3,"[36.676, 28.536, 36.636]"
10,1672393248119.364,31.34,1,[31.34]
11,1672393263301.9014,60.227999999999994,2,"[30.456, 29.772]"
12,1672393278468.0784,124.12400000000001,4,"[32.476, 29.66, 33.008, 28.98]"
13,1672393293664.059,29.268,1,[29.268]
14,1672393308833.1133,31.56,1,[31.56]
