,time,avg,replicas,for pod
0,1672480579184.8547,4.505753,1,[4.505753]
1,1672480594420.4524,113.91745600000002,3,"[33.770283, 47.832234, 32.314939]"
2,1672480609684.1123,169.73951699999998,5,"[18.555056, 43.434073, 41.344076, 49.281555, 17.124757]"
3,1672480624930.6562,156.56393599999998,6,"[15.133168, 35.576157, 16.375484, 35.596519, 33.869377, 20.013231]"
4,1672480640238.2004,236.77272699999997,8,"[41.335886, 16.035169, 28.616064, 28.653359, 36.277289, 18.613905, 18.903357, 48.337698]"
5,1672480655560.013,47.949507,1,[47.949507]
6,1672480670794.9749,81.760846,2,"[31.956865, 49.803981]"
7,1672480686042.4023,221.689964,6,"[30.084745, 33.27862, 45.742482, 36.924529, 47.796844, 27.862744]"
8,1672480701281.084,19.507769,1,[19.507769]
9,1672480716567.7317,50.48883,1,[50.48883]
10,1672480731804.8977,49.457724,1,[49.457724]
11,1672480747093.5735,149.087197,4,"[27.430892, 22.685391, 48.377705, 50.593209]"
12,1672480762331.0537,178.46024799999998,7,"[3.11691, 22.55509, 1.649683, 32.196186, 48.377705, 20.930224, 49.63445]"
13,1672480777570.6306,233.911597,10,"[13.976638, 15.72123, 11.723731, 21.092521, 8.420498, 14.585197, 47.207216, 40.20719, 40.392921, 20.584455]"
14,1672480792814.553,73.73042000000001,10,"[1.066592, 1.026375, 1.042038, 7.767073, 27.452842, 0.419969, 13.892686, 9.493873, 11.134265, 0.434707]"
