,time,avg,replicas,for pod
0,1672480579184.8547,30.048,1,[30.048]
1,1672480594420.4524,85.916,3,"[28.968, 24.772, 32.176]"
2,1672480609684.1123,162.168,5,"[28.6, 34.292, 34.236, 34.8, 30.24]"
3,1672480624930.6562,189.27200000000002,6,"[28.408, 33.852, 25.412, 35.512, 36.164, 29.924]"
4,1672480640238.2004,252.06800000000004,8,"[35.78, 28.62, 35.068, 27.888, 33.708, 35.944, 29.988, 25.072]"
5,1672480655560.013,31.928,1,[31.928]
6,1672480670794.9749,60.147999999999996,2,"[28.564, 31.584]"
7,1672480686042.4023,175.856,6,"[28.116, 27.292, 32.444, 28.3, 29.432, 30.272]"
8,1672480701281.084,30.568,1,[30.568]
9,1672480716567.7317,31.748,1,[31.748]
10,1672480731804.8977,31.692,1,[31.692]
11,1672480747093.5735,110.65599999999999,4,"[28.072, 25.288, 24.936, 32.36]"
12,1672480762331.0537,193.164,7,"[28.0, 26.58, 25.936, 29.008, 24.936, 26.872, 31.832]"
13,1672480777570.6306,303.88,10,"[28.616, 28.336, 27.64, 34.68, 30.188, 28.264, 32.248, 33.132, 30.356, 30.42]"
14,1672480792814.553,310.46,10,"[28.144, 28.092, 27.856, 33.668, 34.372, 28.16, 32.94, 33.244, 33.66, 30.324]"
