,time,avg,replicas,for pod
0,1672652979959.392,22.887301,4,"[3.873847, 2.342802, 0.995546, 15.675106]"
1,1672652995134.3325,11.43963,4,"[3.876659, 1.668025, 5.267449, 0.627497]"
2,1672653010300.0708,67.141499,4,"[3.876659, 27.018334, 20.495486, 15.75102]"
3,1672653025466.813,16.568818,1,[16.568818]
4,1672653040628.203,49.098873,1,[49.098873]
5,1672653055809.943,87.130487,2,"[49.889557, 37.24093]"
6,1672653071022.385,185.507411,6,"[47.99258, 23.666722, 20.523673, 47.632533, 15.937454, 29.754449]"
7,1672653086385.9053,255.577384,9,"[47.959805, 44.718354, 13.722826, 11.17435, 48.532142, 33.087388, 22.776804, 18.777786, 14.827929]"
8,1672653101566.4204,14.644647,1,[14.644647]
9,1672653116764.1301,48.096619,1,[48.096619]
10,1672653131947.7776,50.195834,1,[50.195834]
11,1672653147144.0862,258.515065,7,"[26.816094, 29.464125, 31.984514, 45.020262, 46.223766, 30.841003, 48.165301]"
12,1672653162311.9692,17.84609,1,[17.84609]
13,1672653177501.182,47.836196,1,[47.836196]
14,1672653192693.6846,82.850085,2,"[50.483698, 32.366387]"
