,time,master,worker
0,1671788335001.6353,171.340191,5594.31237
1,1671788319979.9211,198.752978,5527.831951
2,1671788304955.4868,318.731716,5853.467924
3,1671788289920.3445,211.929343,5725.137743
4,1671788274881.9434,195.42715,5705.32118
5,1671788259848.2961,178.947939,5350.040764
6,1671788244825.006,185.341513,5919.067788
7,1671788229793.5986,204.728126,4869.712401
8,1671788214759.0757,182.028041,6155.757674
9,1671788199731.5107,184.748464,4974.394142
10,1671788184709.9714,200.268789,6129.639117
11,1671788169673.7632,160.793792,5193.218252
12,1671788154649.9282,228.141833,6019.128596
13,1671788139616.6514,384.246668,5113.837702
14,1671788124582.949,299.469749,6098.33931
15,1671788109556.4792,215.379808,5591.4114
