,time,observed
0,1672336432542.286,2
1,1672336447741.5854,2
2,1672336463003.1804,6
3,1672336478215.0674,1
4,1672336493436.231,1
5,1672336508624.363,5
6,1672336523814.9211,10
7,1672336539016.1177,1
8,1672336554204.0518,1
9,1672336569394.9153,5
10,1672336584608.7002,10
11,1672336599799.1196,1
12,1672336614992.2764,1
13,1672336630184.965,5
14,1672336645374.4312,10
